Message ID,Date,Event,Instrument,Action,Transect,Station,Cast,Latitude,Longitude,Seafloor,Author,Comment,Cruise,R2R_Event,dateTimeUTC,GPS_Time,dateTime8601,Revisions
91,"Sat, 23 Apr 2022 14:01:52 +0000",20220423.1400.001,Underway Science Seawater Diaphragm Pump,DO Discrete,NaN,NaN,NaN,40.090043,-70.884279,,blongworth,triplicate t=9.94 bottles B26 B27 B28,ar66b,20220423.1400.001,20220423.14,23-04-22 14:01,2022-04-23T14:01:52+00:00,
92,"Sat, 23 Apr 2022 14:29:24 +0000",20220423.1428.001,Underway Science Seawater Diaphragm Pump,FCM Discrete,NaN,L9,UW7,40.096649,-70.879266,,tCrockford1,,ar66b,20220423.1428.001,20220423.14,23-04-22 14:29,2022-04-23T14:29:24+00:00,
93,"Sat, 23 Apr 2022 14:42:08 +0000",20220423.1442.001,CTD911,deploy,NaN,d9a,014,40.099103,-70.993493,165,blongworth,NES-LTER Cast,ar66b,ar66b-SE-20220423.1442.001,20220423.02,23-04-22 01:54,2022-04-23T01:54:00+00:00, & Wed Apr 27 02:09:17 2022
94,"Sat, 23 Apr 2022 14:43:38 +0000",20220423.1442.002,CTD911,maxDepth,NaN,d9a,014,40.099101,-70.993488,165,blongworth,max depth 160m,ar66b,20220423.1442.001,20220423.02,23-04-22 01:59,2022-04-23T02:00:00+00:00, & Sat Apr 23 14:43:54 2022 & Wed Apr 27 02:11:19 2022
95,"Sat, 23 Apr 2022 14:45:08 +0000",20220423.1444.001,CTD911,recover,NaN,d9a,014,40.099106,-70.99348,165,blongworth,NES-LTER Cast,ar66b,20220423.1444.001,20220423.02,23-04-22 02:05,2022-04-23T02:05:00+00:00, & Wed Apr 27 02:11:50 2022
96,"Sat, 23 Apr 2022 14:52:46 +0000",20220423.1449.001,CTD911,deploy,NaN,CO,015,40.098249,-70.884694,148,aReed1,PMCO-00016 & PMCO-00017 Validation Cast & Acoustic Release Test,ar66b,20220423.1449.001,20220423.15,23-04-22 14:52,2022-04-23T14:52:46+00:00, & Tue Apr 26 12:46:25 2022 & Tue Apr 26 13:05:18 2022
97,"Sat, 23 Apr 2022 14:57:37 +0000",20220423.1446.001,CTD911,deploy,NaN,u9a,013,40.098621,-70.774415,139,blongworth,NES-LTER Cast,ar66b,20220423.1446.001,20220423,23-04-22 00:27,2022-04-23T00:27:00+00:00, & Tue Apr 26 19:29:06 2022
98,"Sat, 23 Apr 2022 15:10:17 +0000",20220423.1452.001,CTD911,maxDepth,NaN,CO,015,40.098178,-70.884999,148,aReed1,PMCO-00016 & PMCO-00017 Validation Cast & Acoustic Release Test - max depth 146m,ar66b,20220423.1452.001,20220423.15,23-04-22 15:00,2022-04-23T15:00:17+00:00, & Sat Apr 23 15:10:28 2022 & Tue Apr 26 12:46:38 2022 & Tue Apr 26 13:05:31 2022 & Wed Apr 27 02:44:39 2022
99,"Sat, 23 Apr 2022 15:39:38 +0000",20220423.1520.001,CTD911,recover,NaN,CO,015,40.098066,-70.886977,148,aReed1,PMCO-00016 & PMCO-00017 Validation Cast & Acoustic Release Test,ar66b,20220423.1520.001,20220423.15,23-04-22 15:39,2022-04-23T15:39:38+00:00, & Tue Apr 26 12:46:56 2022 & Tue Apr 26 13:05:45 2022
100,"Sat, 23 Apr 2022 18:26:27 +0000",20220423.1824.001,CPM,deploy,NaN,PMCO-17,NaN,40.097297,-70.878775,,aReed1,PMCO-00017 anchor drop,ar66b,20220423.1824.001,20220423.14,23-04-22 14:32,2022-04-23T14:32:00+00:00, & Tue Apr 26 12:47:24 2022 & Tue Apr 26 13:05:57 2022
101,"Sat, 23 Apr 2022 18:28:00 +0000",20220423.1826.001,CPM,recover,NaN,PMCO-16,NaN,40.101341,-70.887367,,aReed1,Recovery of PMCO-00016; anchor on deck time,ar66b,20220423.1826.001,20220423.18,23-04-22 18:01,2022-04-23T18:01:00+00:00, & Tue Apr 26 12:47:38 2022 & Tue Apr 26 13:06:09 2022 & Tue Apr 26 13:06:18 2022
102,"Sat, 23 Apr 2022 20:07:15 +0000",20220423.2004.001,CTD911,maxDepth,NaN,u9a,013,40.09848,-70.774468,139m,blongworth,max depth 133m,ar66b,20220423.2004.001,20220423,23-04-22 00:31,2022-04-23T00:31:00+00:00, & Sat Apr 23 20:10:17 2022 & Sat Apr 23 20:10:39 2022
103,"Sat, 23 Apr 2022 20:09:32 +0000",20220423.2007.001,CTD911,recover,NaN,u9a,013,40.09797,-70.774634,139,blongworth,NES-LTER Cast,ar66b,20220423.2007.001,20220423,23-04-22 00:40,2022-04-23T00:40:00+00:00, & Tue Apr 26 19:29:27 2022
104,"Sun, 24 Apr 2022 00:02:18 +0000",20220424.0001.001,CTD911,deploy,NaN,u6a,017,40.362248,-70.774685,95,blongworth,NES-LTER Cast,ar66b,20220424.0001.001,20220423.24,23-04-22 23:58,2022-04-23T23:58:00+00:00, & Wed Apr 27 02:19:06 2022
105,"Sun, 24 Apr 2022 00:03:28 +0000",20220424.0002.001,CTD911,maxDepth,NaN,u6a,017,40.362249,-70.774682,95,blongworth,max depth 90m,ar66b,20220424.0002.001,20220424,24-04-22 00:03,2022-04-24T00:03:28+00:00,
106,"Sun, 24 Apr 2022 00:29:59 +0000",20220424.0027.001,CTD911,recover,NaN,u6a,017,40.362251,-70.774686,,blongworth,NES-LTER Cast,ar66b,20220424.0027.001,20220424,24-04-22 00:08,2022-04-24T00:08:00+00:00, & Wed Apr 27 02:23:11 2022
107,"Sun, 24 Apr 2022 00:36:10 +0000",20220424.0034.001,Underway Science Seawater Diaphragm Pump,TOI Discrete,NaN,u6a,,40.36225,-70.774687,,blongworth,TOI bottles 824 and 844,ar66b,20220424.0034.001,20220424,24-04-22 00:07,2022-04-24T00:07:00+00:00,
108,"Sun, 24 Apr 2022 02:27:59 +0000",20220424.0224.001,CTD911,deploy,NaN,d6a,018,40.363344,-70.992448,92,blongworth,NES-LTER Cast,ar66b,20220424.0224.001,20220424.01,24-04-22 01:33,2022-04-24T01:33:00+00:00, & Sun Apr 24 02:28:28 2022 & Wed Apr 27 02:23:50 2022
109,"Sun, 24 Apr 2022 02:29:29 +0000",20220424.0229.001,CTD911,maxDepth,NaN,d6a,018,40.363342,-70.992446,92,blongworth,max depth 84m,ar66b,ar66b-SE-20220424.0229.001,20220424.01,24-04-22 01:36,2022-04-24T01:36:00+00:00,
110,"Sun, 24 Apr 2022 02:30:17 +0000",20220424.0230.001,CTD911,recover,NaN,d6a,018,40.363339,-70.992441,92,blongworth,NES-LTER Cast,ar66b,ar66b-SE-20220424.0230.001,20220424.01,24-04-22 01:43,2022-04-24T01:43:00+00:00, & Wed Apr 27 02:24:03 2022
111,"Sun, 24 Apr 2022 14:03:20 +0000",20220424.1402.001,CPM,deploy,NaN,PMCI-16,NaN,40.227056,-70.88847,128,aReed1,PMCI-00016 anchor drop,ar66b,20220424.1402.001,20220424.13,24-04-22 13:43,2022-04-24T13:43:00+00:00, & Tue Apr 26 12:48:15 2022 & Tue Apr 26 13:10:32 2022
112,"Sun, 24 Apr 2022 14:06:09 +0000",20220424.1403.001,CTD911,deploy,NaN,CI,019,40.22647,-70.883127,128,aReed1,PMCI-00015 & PMCI-00016 Validation Cast,ar66b,20220424.1403.001,20220424.14,24-04-22 14:06,2022-04-24T14:06:09+00:00, & Tue Apr 26 12:48:30 2022 & Tue Apr 26 13:10:45 2022
113,"Sun, 24 Apr 2022 14:14:36 +0000",20220424.1406.001,CTD911,maxDepth,NaN,CI,019,40.22649,-70.88312,128,aReed1,PMCI-00015 & PMCI-00016 Validation Cast - max depth 122m,ar66b,20220424.1406.001,20220424.14,24-04-22 14:14,2022-04-24T14:14:36+00:00, & Tue Apr 26 12:49:05 2022 & Tue Apr 26 13:10:56 2022 & Wed Apr 27 02:24:54 2022
114,"Sun, 24 Apr 2022 14:40:39 +0000",20220424.1414.001,CTD911,recover,NaN,CI,019,40.226465,-70.883111,128,aReed1,PMCI-00015 & PMCI-00016 Validation Cast,ar66b,20220424.1414.001,20220424.14,24-04-22 14:40,2022-04-24T14:40:39+00:00, & Tue Apr 26 12:49:18 2022 & Tue Apr 26 13:11:14 2022
115,"Sun, 24 Apr 2022 18:25:13 +0000",20220424.1824.001,Underway Science Seawater Diaphragm Pump,FCM Discrete,NaN,L7,UW8,40.227274,-70.877556,,tCrockford1,,ar66b,20220424.1824.001,20220424.18,24-04-22 18:25,2022-04-24T18:25:13+00:00,
116,"Sun, 24 Apr 2022 19:29:02 +0000",20220424.1829.001,CPM,recover,NaN,PMCI-15,NaN,40.227095,-70.877544,,aReed1,Recovery of PMCI-00015; anchor on deck time,ar66b,20220424.1829.001,20220424.18,24-04-22 18:10,2022-04-24T18:10:00+00:00, & Tue Apr 26 12:49:39 2022 & Tue Apr 26 13:11:28 2022
117,"Sun, 24 Apr 2022 20:57:42 +0000",20220424.2057.001,Underway Science Seawater Diaphragm Pump,FCM Discrete,NaN,L7.5,UW9,NaN,NaN,,tCrockford1,,ar66b,20220424.2057.001,20220427.18,NaN,2022-04-27T18:19:00+00:00, & Wed Apr 27 18:18:58 2022
118,"Mon, 25 Apr 2022 00:23:35 +0000",20220425.0023.001,EK80 broadband,start,NaN,NaN,NaN,40.231095,-70.891421,,cCarlin1,,ar66b,20220425.0023.001,20220425,25-04-22 00:23,2022-04-25T00:23:35+00:00,
119,"Mon, 25 Apr 2022 00:50:07 +0000",20220425.0048.001,Ring Net,deploy,NaN,L11,R008,39.775476,-70.87314,1572,pMarrec1,Target Depth 200m,ar66b,20220425.0048.001,20220422.02,22-04-22 02:40,2022-04-22T02:40:00+00:00, & Tue Apr 26 23:36:55 2022 & Tue Apr 26 23:44:24 2022
120,"Mon, 25 Apr 2022 00:50:42 +0000",20220425.0050.001,Ring Net,recover,NaN,L11,R008,39.77653,-70.868857,1572,pMarrec1,Target Depth 200m,ar66b,20220425.0050.001,20220422.03,22-04-22 02:55,2022-04-22T02:55:00+00:00, & Tue Apr 26 23:38:12 2022 & Tue Apr 26 23:44:41 2022
121,"Mon, 25 Apr 2022 00:51:45 +0000",20220425.0050.002,Ring Net,deploy,NaN,L9,R015,40.098068,-70.887222,146,pMarrec1,Target Depth 144m,ar66b,20220425.0050.002,20220423.15,23-04-22 15:45,2022-04-23T15:45:00+00:00, & Tue Apr 26 23:38:19 2022 & Tue Apr 26 23:45:00 2022
122,"Mon, 25 Apr 2022 00:52:32 +0000",20220425.0051.001,Ring Net,recover,NaN,L9,R015,40.098059,-70.888144,146,pMarrec1,Target Depth 144m,ar66b,20220425.0051.001,20220423.16,23-04-22 15:55,2022-04-23T15:55:00+00:00, & Tue Apr 26 23:38:27 2022 & Tue Apr 26 23:47:26 2022
123,"Mon, 25 Apr 2022 00:53:59 +0000",20220425.0052.001,Ring Net,deploy,NaN,L7,R019,40.226381,-70.883644,146,pMarrec1,Target Depth 144m,ar66b,20220425.0052.001,20220424.14,24-04-22 14:48,2022-04-24T14:48:00+00:00, & Tue Apr 26 23:38:37 2022 & Tue Apr 26 23:45:18 2022
124,"Mon, 25 Apr 2022 00:54:38 +0000",20220425.0054.001,Ring Net,recover,NaN,L7,R019,40.226226,-70.884471,125,pMarrec1,Target Depth 123m,ar66b,20220425.0054.001,20220424.15,24-04-22 14:55,2022-04-24T14:55:00+00:00, & Mon Apr 25 00:55:49 2022 & Tue Apr 26 23:38:47 2022 & Tue Apr 26 23:46:13 2022
125,"Mon, 25 Apr 2022 00:55:02 +0000",20220425.0054.002,Ring Net,recover,NaN,L8,R020,40.134149,-70.770102,132,pMarrec1,Target Depth 130m,ar66b,20220425.0054.002,20220424.23,24-04-22 22:50,2022-04-24T22:50:00+00:00, & Mon Apr 25 00:56:13 2022 & Tue Apr 26 23:38:55 2022 & Tue Apr 26 23:46:32 2022
126,"Mon, 25 Apr 2022 00:56:54 +0000",20220425.0056.001,Ring Net,deploy,NaN,L8,R020,40.134111,-70.770087,132,pMarrec1,Target Depth 132m,ar66b,20220425.0056.001,20220424.22,24-04-22 22:41,2022-04-24T22:41:00+00:00, & Tue Apr 26 23:40:16 2022 & Tue Apr 26 23:46:53 2022
127,"Mon, 25 Apr 2022 00:59:42 +0000",20220425.0058.001,Incubation Grazing,stop,NaN,L10,006,39.93954,-70.783199,,pMarrec1,,ar66b,20220425.0058.001,20220422.17,22-04-22 16:59,2022-04-22T17:00:00+00:00,
128,"Mon, 25 Apr 2022 01:00:29 +0000",20220425.0059.001,Incubation Grazing,start,NaN,L11,008,39.772742,-70.712492,,pMarrec1,,ar66b,20220425.0059.001,20220422.03,22-04-22 03:45,2022-04-22T03:45:00+00:00,
129,"Mon, 25 Apr 2022 01:01:01 +0000",20220425.0100.001,Incubation Grazing,stop,NaN,L11,008,40.096712,-70.994334,,pMarrec1,,ar66b,20220425.0100.001,20220423.03,23-04-22 03:30,2022-04-23T03:30:00+00:00,
130,"Mon, 25 Apr 2022 01:01:57 +0000",20220425.0101.001,Incubation Grazing,start,NaN,L9,015,40.102107,-70.888094,,pMarrec1,,ar66b,20220425.0101.001,20220423.17,23-04-22 17:40,2022-04-23T17:40:00+00:00,
131,"Mon, 25 Apr 2022 01:02:24 +0000",20220425.0101.002,Incubation Grazing,stop,NaN,L9,015,40.227867,-70.881293,,pMarrec1,,ar66b,20220425.0101.002,20220424.17,24-04-22 17:40,2022-04-24T17:40:00+00:00,
132,"Mon, 25 Apr 2022 01:03:14 +0000",20220425.0102.001,Incubation Grazing,start,NaN,L8,020,40.21593,-70.884939,,pMarrec1,,ar66b,20220425.0102.001,20220424.23,24-04-22 23:35,2022-04-24T23:35:00+00:00,
133,"Mon, 25 Apr 2022 01:05:44 +0000",20220425.0105.001,Incubation Grazing,start,NaN,L7,019,40.227095,-70.877544,,pMarrec1,,ar66b,20220425.0105.001,20220424.18,24-04-22 18:10,2022-04-24T18:10:00+00:00,
134,"Mon, 25 Apr 2022 01:08:16 +0000",20220425.0105.002,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,41.181173,-70.883916,,pMarrec1,Sample 1,ar66b,20220425.0105.002,20220420.13,20-04-22 12:59,2022-04-20T13:00:00+00:00,
135,"Mon, 25 Apr 2022 01:08:46 +0000",20220425.0108.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.745496,-70.868192,,pMarrec1,Sample 2,ar66b,20220425.0108.001,20220420.19,20-04-22 18:55,2022-04-20T18:55:00+00:00,
136,"Mon, 25 Apr 2022 01:09:17 +0000",20220425.0108.002,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.43014,-70.882168,,pMarrec1,Sample 3,ar66b,20220425.0108.002,20220421,21-04-22 00:12,2022-04-21T00:12:00+00:00,
137,"Mon, 25 Apr 2022 01:10:16 +0000",20220425.0109.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.295847,-70.883677,,pMarrec1,Sample 4,ar66b,20220425.0109.001,20220421.02,21-04-22 01:59,2022-04-21T02:00:00+00:00,
138,"Mon, 25 Apr 2022 01:13:50 +0000",20220425.0110.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,39.942047,-70.881846,,pMarrec1,Sample 5,ar66b,20220425.0110.001,20220421.1,21-04-22 10:06,2022-04-21T10:06:00+00:00,
139,"Mon, 25 Apr 2022 01:14:23 +0000",20220425.0113.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,39.940664,-70.869761,,pMarrec1,Sample 6,ar66b,20220425.0113.001,20220421.18,21-04-22 17:59,2022-04-21T18:00:00+00:00,
140,"Mon, 25 Apr 2022 01:15:00 +0000",20220425.0114.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,39.886982,-70.755378,,pMarrec1,Sample 7,ar66b,20220425.0114.001,20220421.22,21-04-22 21:59,2022-04-21T22:00:00+00:00,
141,"Mon, 25 Apr 2022 01:15:26 +0000",20220425.0115.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,39.854939,-70.621929,,pMarrec1,Sample 8,ar66b,20220425.0115.001,20220421.23,21-04-22 22:50,2022-04-21T22:50:00+00:00, & Mon Apr 25 01:22:35 2022
142,"Mon, 25 Apr 2022 01:16:01 +0000",20220425.0115.002,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,39.773968,-70.899343,,pMarrec1,Sample 9,ar66b,20220425.0115.002,20220422.06,22-04-22 05:54,2022-04-22T05:54:00+00:00,
143,"Mon, 25 Apr 2022 01:16:33 +0000",20220425.0116.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,39.939353,-70.781371,,pMarrec1,Sample 10,ar66b,20220425.0116.001,20220422.16,22-04-22 16:45,2022-04-22T16:45:00+00:00,
144,"Mon, 25 Apr 2022 01:17:11 +0000",20220425.0116.002,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.097402,-70.717833,,pMarrec1,Sample 11,ar66b,20220425.0116.002,20220422.23,22-04-22 23:25,2022-04-22T23:25:00+00:00,
145,"Mon, 25 Apr 2022 01:17:46 +0000",20220425.0117.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.099103,-70.993488,,pMarrec1,Sample 12,ar66b,20220425.0117.001,20220423.02,23-04-22 02:15,2022-04-23T02:15:00+00:00,
146,"Mon, 25 Apr 2022 01:18:32 +0000",20220425.0117.002,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.145316,-71.022526,,pMarrec1,Sample 13,ar66b,20220425.0117.002,20220423.04,23-04-22 04:26,2022-04-23T04:26:00+00:00,
147,"Mon, 25 Apr 2022 01:19:05 +0000",20220425.0118.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,39.960405,-70.880579,,pMarrec1,Sample 14,ar66b,20220425.0118.001,20220423.06,23-04-22 06:45,2022-04-23T06:45:00+00:00,
148,"Mon, 25 Apr 2022 01:19:39 +0000",20220425.0119.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.098676,-70.883816,,pMarrec1,Sample 15,ar66b,20220425.0119.001,20220423.18,23-04-22 18:45,2022-04-23T18:45:00+00:00,
149,"Mon, 25 Apr 2022 01:20:18 +0000",20220425.0119.002,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.363012,-70.704343,,pMarrec1,Sample 16,ar66b,20220425.0119.002,20220423.23,23-04-22 23:29,2022-04-23T23:29:00+00:00,
150,"Mon, 25 Apr 2022 01:20:47 +0000",20220425.0120.001,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.360306,-70.857767,,pMarrec1,Sample 17,ar66b,20220425.0120.001,20220424,24-04-22 00:35,2022-04-24T00:35:00+00:00,
151,"Mon, 25 Apr 2022 01:21:26 +0000",20220425.0120.002,Underway Science Seawater Diaphragm Pump,Chl Discrete,NaN,NaN,NaN,40.362162,-70.892636,,pMarrec1,Sample 18,ar66b,20220425.0120.002,20220424.03,24-04-22 03:15,2022-04-24T03:15:00+00:00,
153,"Mon, 25 Apr 2022 04:27:57 +0000",20220425.0427.001,EK80 broadband,stop,NaN,NaN,NaN,39.771565,-70.883496,,cCarlin1,,ar66b,20220425.0427.001,20220425.04,25-04-22 04:28,2022-04-25T04:27:57+00:00,
154,"Mon, 25 Apr 2022 10:26:40 +0000",20220425.1025.001,CPM,recover,NaN,CNPM-5,NaN,40.133993,-70.769934,,aReed1,Recovery of CNPM-00005; anchor on deck time,ar66b,20220425.1025.001,20220424.21,24-04-22 21:11,2022-04-24T21:11:00+00:00, & Tue Apr 26 12:56:59 2022
155,"Mon, 25 Apr 2022 13:52:12 +0000",20220425.1351.001,CPM,deploy,NaN,PMUI-17,NaN,40.365385,-70.779922,95,aReed1,PMUI-00017 anchor drop,ar66b,20220425.1351.001,20220425.13,25-04-22 13:44,2022-04-25T13:44:00+00:00, & Tue Apr 26 13:12:30 2022
156,"Mon, 25 Apr 2022 14:06:29 +0000",20220425.1352.001,CTD911,deploy,NaN,UI,021,40.364868,-70.775912,95,aReed1,PMUI-00016 & PMUI-00017 Validation Cast,ar66b,20220425.1352.001,20220425.14,25-04-22 14:06,2022-04-25T14:06:29+00:00, & Tue Apr 26 13:12:49 2022
157,"Mon, 25 Apr 2022 14:10:27 +0000",20220425.1406.001,CTD911,maxDepth,NaN,UI,021,40.364867,-70.77591,95,aReed1,PMUI-00016 & PMUI-00017 Validation Cast - max depth 89m,ar66b,20220425.1406.001,20220425.14,25-04-22 14:10,2022-04-25T14:10:27+00:00, & Tue Apr 26 13:13:08 2022 & Wed Apr 27 02:26:56 2022
158,"Mon, 25 Apr 2022 14:29:08 +0000",20220425.1410.001,CTD911,recover,NaN,UI,021,40.364869,-70.775913,95,aReed1,PMUI-00016 & PMUI-00017 Validation Cast,ar66b,20220425.1410.001,20220425.14,25-04-22 14:29,2022-04-25T14:29:08+00:00, & Tue Apr 26 13:13:23 2022
159,"Mon, 25 Apr 2022 18:24:21 +0000",20220425.1816.001,CPM,recover,NaN,PMUI-16,NaN,40.365288,-70.769168,95,aReed1,Recovery of PMUI-00016; anchor on deck time,ar66b,20220425.1816.001,20220425.17,25-04-22 17:32,2022-04-25T17:32:00+00:00, & Tue Apr 26 13:21:59 2022
160,"Tue, 26 Apr 2022 01:07:09 +0000",20220426.0105.001,CTD911,deploy,NaN,CI - L7,023,40.226515,-70.883126,128,tCrockford1,NES-LTER Cast,ar66b,20220426.0105.001,20220426,26-04-22 00:14,2022-04-26T00:14:17+00:00, & Tue Apr 26 01:10:47 2022 & Wed Apr 27 02:27:51 2022
161,"Tue, 26 Apr 2022 01:09:51 +0000",20220426.0109.001,CTD911,maxDepth,NaN,CI - L7,023,40.226503,-70.883186,128,tCrockford1,max depth 124m,ar66b,ar66b-SE-20220426.0109.001,20220426,26-04-22 00:19,2022-04-26T00:19:22+00:00,
162,"Tue, 26 Apr 2022 01:10:31 +0000",20220426.0110.001,CTD911,recover,NaN,CI - L7,023,40.226444,-70.883476,128,tCrockford1,NES-LTER Cast,ar66b,ar66b-SE-20220426.0110.001,20220426,26-04-22 00:26,2022-04-26T00:26:06+00:00, & Wed Apr 27 02:28:08 2022
163,"Tue, 26 Apr 2022 01:22:53 +0000",20220426.0121.001,CTD911,deploy,NaN,CO - L9,024,40.09849,-70.885222,148,blongworth,NES-LTER Cast,ar66b,20220426.0121.001,20220426.01,26-04-22 01:22,2022-04-26T01:22:53+00:00, & Wed Apr 27 02:28:26 2022 & Wed Apr 27 02:30:08 2022 & Wed Apr 27 02:31:19 2022
164,"Tue, 26 Apr 2022 01:28:42 +0000",20220426.0127.001,CTD911,maxDepth,NaN,CO - L9,024,40.098485,-70.885223,148,blongworth,max depth 143m,ar66b,20220426.0127.001,20220426.01,26-04-22 01:28,2022-04-26T01:28:42+00:00, & Tue Apr 26 03:42:56 2022 & Wed Apr 27 02:31:11 2022
165,"Tue, 26 Apr 2022 01:34:56 +0000",20220426.0132.001,CTD911,recover,NaN,CO - L9,024,40.098489,-70.88522,148,pMarrec1,NES-LTER Cast,ar66b,20220426.0132.001,20220426.01,26-04-22 01:34,2022-04-26T01:34:56+00:00, & Wed Apr 27 02:32:13 2022
167,"Tue, 26 Apr 2022 01:36:39 +0000",20220426.0135.002,CTD911,deploy,NaN,IS - L6,022,40.361615,-70.875998,95,pMarrec1,NES-LTER Cast,ar66b,20220426.0135.001,20220425.21,25-04-22 21:08,2022-04-25T21:08:42+00:00, & Tue Apr 26 01:38:43 2022 & Wed Apr 27 02:27:19 2022
168,"Tue, 26 Apr 2022 01:37:53 +0000",20220426.0136.001,CTD911,maxDepth,NaN,IS - L6,022,40.361611,-70.875993,95,pMarrec1,Max Depth 90m,ar66b,20220426.0136.001,20220425.21,25-04-22 21:18,2022-04-25T21:18:47+00:00, & Tue Apr 26 01:39:16 2022 & Tue Apr 26 02:36:21 2022
169,"Tue, 26 Apr 2022 01:38:30 +0000",20220426.0137.001,CTD911,recover,NaN,IS - L6,022,40.361619,-70.875998,95,pMarrec1,NES-LTER Cast,ar66b,20220426.0137.001,20220425.21,25-04-22 21:28,2022-04-25T21:28:03+00:00, & Wed Apr 27 02:27:36 2022
170,"Tue, 26 Apr 2022 01:44:30 +0000",20220426.0143.001,CTD911,maxDepth,NaN,d11a,010,39.77466,-70.98719,1570,pMarrec1,Max Depth 500m,ar66b,20220426.0143.001,20220422.06,22-04-22 06:41,2022-04-22T06:41:00+00:00, & Tue Apr 26 02:36:13 2022
171,"Tue, 26 Apr 2022 01:46:44 +0000",20220426.0145.001,CTD911,maxDepth,NaN,L2,001,41.030703,-70.882519,46,pMarrec1,Max Depth 41m,ar66b,20220426.0145.001,20220420.14,20-04-22 14:28,2022-04-20T14:28:00+00:00, & Tue Apr 26 01:48:12 2022 & Tue Apr 26 18:53:33 2022
172,"Tue, 26 Apr 2022 01:52:43 +0000",20220426.0150.001,CTD911,maxDepth,NaN,IS - L6,005,40.363383,-70.885945,97,pMarrec1,Max depth 88m,ar66b,20220426.0150.001,20220421.01,21-04-22 01:07,2022-04-21T01:07:00+00:00,
174,"Tue, 26 Apr 2022 02:13:04 +0000",20220426.0212.001,CTD911,deploy,NaN,L9.5,025,40.018991,-70.883995,254,blongworth,NES-LTER Cast,ar66b,20220426.0212.001,20220426.02,26-04-22 02:13,2022-04-26T02:13:04+00:00, & Wed Apr 27 02:34:06 2022
175,"Tue, 26 Apr 2022 02:25:00 +0000",20220426.0223.001,CTD911,maxDepth,NaN,L9.5,025,40.018943,-70.884939,255,blongworth,max depth 247m,ar66b,20220426.0223.001,20220426.02,26-04-22 02:25,2022-04-26T02:25:00+00:00,
176,"Tue, 26 Apr 2022 02:33:27 +0000",20220426.0226.001,CTD911,recover,NaN,L9.5,025,40.018921,-70.885298,255,pMarrec1,NES-LTER Cast,ar66b,20220426.0226.001,20220426.02,26-04-22 02:33,2022-04-26T02:33:27+00:00, & Wed Apr 27 02:34:25 2022
177,"Tue, 26 Apr 2022 03:09:52 +0000",20220426.0308.001,CTD911,deploy,NaN,OS - L10,026,39.940891,-70.88291,443,pMarrec1,NES-LTER Cast,ar66b,20220426.0308.001,20220426.03,26-04-22 03:11,2022-04-26T03:11:23+00:00, & Tue Apr 26 03:11:23 2022 & Tue Apr 26 03:42:03 2022 & Wed Apr 27 02:35:41 2022
178,"Tue, 26 Apr 2022 03:26:12 +0000",20220426.0326.001,CTD911,maxDepth,NaN,OS - L10,026,39.940766,-70.882038,443,pMarrec1,Max depth 436m,ar66b,ar66b-SE-20220426.0326.001,20220426.03,26-04-22 03:26,2022-04-26T03:26:12+00:00, & Tue Apr 26 03:42:26 2022
179,"Tue, 26 Apr 2022 03:41:29 +0000",20220426.0341.001,CTD911,recover,NaN,OS - L10,026,39.940553,-70.880631,443,pMarrec1,NES-LTER Cast,ar66b,ar66b-SE-20220426.0341.001,20220426.03,26-04-22 03:41,2022-04-26T03:41:29+00:00, & Wed Apr 27 02:35:58 2022
180,"Tue, 26 Apr 2022 04:31:07 +0000",20220426.0430.001,CTD911,deploy,NaN,L10.5,027,39.856168,-70.882737,810,pMarrec1,NES-LTER Cast,ar66b,20220426.0430.001,20220426.04,26-04-22 04:30,2022-04-26T04:30:23+00:00, & Wed Apr 27 02:36:25 2022
181,"Tue, 26 Apr 2022 04:44:14 +0000",20220426.0444.001,CTD911,maxDepth,NaN,L10.5,027,39.855924,-70.879799,812,pMarrec1,Max Depth 500m,ar66b,ar66b-SE-20220426.0444.001,20220426.04,26-04-22 04:41,2022-04-26T04:41:40+00:00,
